지점,지점명,일시,평균기온,최저기온,최고기온,평균최저기온,평균최고기온,평균 해면기압,합계 강수량,일 최다 강수량,평균 상대습도,합계 일조시간,일조율,합계 일사량,평균 풍속,최다 풍향,합계 소형 증발량,합계 대형 증발량
279,구미,1982,12.3,-15,35.9,6.6,18.8,,661.4,66,68.8,2421.9,54.63,,1.9,320,1301.8,
279,구미,1983,12.2,-14.2,35,7.1,18.2,,1045.7,121.3,71.8,2381.9,53.55,,1.9,290,1162,
279,구미,1984,11.7,-16.4,37.2,6.1,18,,1039.9,95.4,67.3,2440.5,54.75,,1.8,320,1164.1,
279,구미,1985,12,-15.3,35.7,7,17.6,,1413.3,96,69.7,2275.4,51.15,,1.8,290,1118,
279,구미,1986,11.4,-13.7,35.5,6.3,17.3,1017.3,1005.6,71.2,68.1,2314.8,52.49,,1.9,290,1180.6,
279,구미,1987,11.9,-13.1,34.2,6.7,18.2,1017.4,1140.5,93.5,68.1,2345.6,53.2,,1.9,320,1172.1,
279,구미,1988,11.6,-13.2,35.4,5.7,18.1,1017,663.1,122.5,66.6,2377.8,53.34,,2,320,1331.4,
279,구미,1989,12.2,-12.1,32.8,6.9,18.3,1017.5,1159.4,64.3,71,2197.9,49.41,,1.7,320,1245.4,
279,구미,1990,12.6,-16.9,36.3,7.6,18.6,1016.9,1153.5,95.4,72.4,2165.7,48.68,,1.7,320,1126.1,
279,구미,1991,11.9,-15,34,6.6,18.2,1016.5,981.9,62.2,69.3,2260.8,50.83,,1.7,320,,
279,구미,1992,12.1,-11.8,35.6,6.5,18.6,1016.8,849.5,85.2,72.2,2165.2,48.57,,1.6,320,,
279,구미,1993,11.4,-16.7,32.2,5.9,17.8,1017.2,1400.5,96,72.9,2025.1,45.52,,1.4,320,,
279,구미,1994,13,-15.3,37.4,6.7,20,1016.9,650.1,57.5,62.3,2376.2,53.41,,1.6,320,,
279,구미,1995,12.2,-12.1,37.3,6.1,19,1016.6,848.3,151,69.1,2418.6,54.37,,1.6,180,,
279,구미,1996,12.3,-13.7,36.5,6.6,18.8,1016.9,947.9,130.5,62.6,2323.4,52.12,,1.3,230,,
279,구미,1997,13,-12.5,36.7,6.9,20,1016.6,1023.3,84,65.7,2453.5,55.15,,1.1,270,,
279,구미,1998,13.7,-11.3,34.2,8.5,19.8,1017,1533.2,221,63.3,2081.4,46.79,,1.1,290,,
279,구미,1999,13.1,-12.3,35,7.7,19.2,1016.5,1180.7,105.5,61.4,2285.2,51.37,,1.5,290,,
279,구미,2000,12.8,-11.4,35.4,7.6,19,1016.7,1103.2,87,61.9,1722.1,50.25,,1.6,290,,
279,구미,2001,13,-13.1,36.5,7.5,19.4,1016.9,744.5,66,59.8,2539.2,57.08,,1.4,290,,
279,구미,2002,13,-9.1,34.9,7.8,19,1016.4,1327.1,132,58.3,2127.3,47.8,,1.4,290,,
279,구미,2003,12.8,-11.8,34.5,7.9,18.5,1017,1749.8,158,66.2,1900.4,42.7,,1.3,270,,
279,구미,2004,13.6,-12.6,37,8.2,20,1016.6,1286.9,202,59,2240.8,50.23,,1.4,270,,
279,구미,2005,12.6,-13,35.5,7.3,18.7,1015.7,1011.2,133.5,63.3,2225.6,50,,1.6,290,,
279,구미,2006,13,-12.1,37,7.9,19.1,1015.8,1254.3,135,65.3,2012.9,45.22,,1.5,250,,
279,구미,2007,13.2,-8.1,34.5,8.1,19.2,1015.5,1523.8,125.5,65.3,1854.4,41.66,,1.6,290,,
279,구미,2008,13.3,-10.4,35.1,8.2,19.2,1016.2,760.2,108.5,64.3,2081.3,46.65,,1.7,290,,
279,구미,2009,13.5,-12.8,34.7,8.3,19.5,1015.6,741.3,62.5,60.4,2060.2,46.28,,1.8,290,,
279,구미,2010,13.1,-12.4,35.1,8.1,18.7,1016.2,1153.5,88.5,62.5,1959.4,44.02,,1.7,290,,
279,구미,2011,12.8,-13.9,34.2,7.8,18.4,1016.7,1204.3,115.5,59.9,2047.5,46,,1.7,290,,
279,구미,2012,12.5,-14.1,36.4,7.6,18.1,1016.1,1309.6,171.5,64.1,2361.3,52.93,,1.8,290,,
279,구미,2013,13.4,-15.1,36.7,8.2,19.3,1016,895.2,74.5,64.7,2537,56.99,,1.7,290,,
279,구미,2014,13.5,-10.3,36.7,8.3,19.5,1016.7,1222.8,83.5,64.4,2272.1,51.05,,1.6,290,,
279,구미,2015,14.1,-9.6,36.8,9,19.7,1016.5,779,64.7,68.3,2246.3,50.47,,1.5,290,,
279,구미,2016,14.2,-13.1,36.6,9.4,19.5,1016.5,1208,117.6,71.3,2005.5,46.99,,1.2,290,,
279,구미,2017,13.7,-10.8,36.2,8.4,19.7,1016.5,688.6,85.9,67.1,2341,53.46,,1.2,290,,
279,구미,2018,13.6,-14.6,38.1,8.5,19.3,1016.9,1410.1,114.6,70,2310.5,52.19,,1.1,290,,
279,구미,2019,14.2,-7.5,35.9,9.1,19.9,1016.4,1133.2,155.9,70.5,2294.6,51.55,,1.1,290,,
279,구미,2020,13.9,-10.1,35.1,9,19.6,1016.6,1469.5,107.6,68.8,2254.7,50.54,,1.1,290,,
279,구미,2021,13.9,-13.8,35.6,8.9,20,1016.7,1098,80,65.5,2175.2,48.86,,.9,290,,
279,구미,2022,13.9,-10.9,36.5,8.6,20,1016.8,792.9,91.6,59.8,2376.8,53.4,0,.9,290,,
279,구미,2023,14.4,-14.1,36.2,9.3,20.3,1016.7,1772.6,166.8,64.1,2229.7,50.1,,.7,290,,
281,영천,1973,12.9,-14.2,37.2,7.5,18.8,,878.3,94.9,68.5,2820,63.61,3809.95,1.7,90,1277,
281,영천,1974,11.6,-17.6,35,6.2,17.8,,1162.2,96.5,70.2,2657.2,59.98,8253.04,1.6,290,1136.2,
281,영천,1975,12.8,-10.7,35.6,7.9,18.5,,1143.9,95.6,72.7,2554.8,57.64,8107.45,1.5,290,1077.4,
281,영천,1976,11.8,-13.3,35.2,6.5,17.9,,771.5,84.7,70.2,2201.9,49.55,7666.2,1.4,320,1086.7,
281,영천,1977,12.3,-15,37.6,6.8,18.7,,784.2,82.5,65.8,2285,51.55,7631.09,1.5,320,1156.5,
281,영천,1978,13,-11,36.1,7,19.6,,1050.5,136.5,64.2,2411.3,54.4,8352.38,1.5,320,1299.5,
281,영천,1979,12.8,-11.1,35.6,6.8,19.2,,949.1,51.7,66.9,2232,50.36,7881.38,1.3,320,1085,
281,영천,1980,11.4,-15,33.7,5.7,17.8,,1349.7,147.9,65.7,2230.7,50.2,7406.05,1.4,320,928.4,
281,영천,1981,11.7,-20.5,34.9,5.6,18.1,,933.6,190.1,65.3,2418.4,54.56,8044.39,1.4,320,1075,
281,영천,1982,12.2,-14.1,35.9,6.6,19.1,,695.4,153.7,64.3,2334.5,52.67,1802.36,1.2,320,1064.6,
281,영천,1983,12.1,-14.2,36.6,6.8,18.5,,891.9,87,64.9,2257.1,50.74,,1.3,320,983.7,
281,영천,1984,11.8,-16,38.5,6.2,18.5,,1041.3,122,65.1,2355.6,52.84,,1.4,320,995.2,
281,영천,1985,12.3,-16.1,37.1,7.1,18.4,,1203.7,92.5,66.6,2223.8,50,,1.5,320,977.3,
281,영천,1986,11.6,-15,35.1,6.2,18.3,1016.4,942.5,85,67.1,2328.3,52.34,,1.6,320,1013.3,
281,영천,1987,12,-13,34.5,6.5,18.4,1015.5,948.3,80,68.7,2376,53.41,,2.2,290,1096.5,
281,영천,1988,11.8,-12.7,37.5,6.2,17.9,1015.1,721.1,109.3,64.8,2414.6,54.16,,2.3,290,1213.2,
281,영천,1989,12.5,-11.9,33.6,7.1,18.6,1015.5,1237.8,125.8,66.9,2274.9,51.15,,2,70,1052,
281,영천,1990,13,-16.1,37,7.6,19,1015.7,972,71.7,69.6,2206.2,49.6,,2,70,1003.8,
281,영천,1991,11.9,-13.4,33.4,6.4,17.9,1015.4,1338.8,135.2,68,2277.4,51.19,,2,290,,
281,영천,1992,12.1,-13.2,36.7,6.6,18.3,1016,890.5,109.5,68.6,2196.8,49.28,,1.9,290,,
281,영천,1993,11.5,-18,32,5.9,17.8,1016.6,1337,76.5,65.3,1890.2,42.5,,1.9,290,,
281,영천,1994,13.4,-12,39.4,7,20.3,1016.4,561,43,60,2493.1,56.05,,1.7,290,,
281,영천,1995,12.2,-12.3,37.5,6,19,1016.5,813.2,122,61.4,2334.5,52.48,,2,270,,
281,영천,1996,12,-14.8,37.9,6,18.8,1016.9,994.2,109,66.3,2253.4,50.55,,1.7,360,,
281,영천,1997,12.5,-14.3,36.4,6.1,19.5,1016.6,1238.3,101.5,67,2363.7,53.14,,1.7,290,,
281,영천,1998,13.2,-12.9,34.4,7.7,19.3,1017.1,1382.5,111.5,67.7,1941.6,43.65,,1.8,90,,
281,영천,1999,12.4,-13.1,34.3,6.8,18.7,1016.7,1418.2,104,65.6,2095.5,47.11,,1.7,290,,
281,영천,2000,12.8,-13,37.3,7,19.3,1016.6,956,95,61.2,1660.6,48.45,,1.8,290,,
281,영천,2001,12.8,-14.1,37.3,6.9,19.5,1016.9,928.5,118,61.5,2162.3,48.61,,1.8,290,,
281,영천,2002,12.5,-11.6,35.4,6.8,18.8,1016.5,1178,135.5,62.8,2302,51.71,,1.9,290,,
281,영천,2003,12.3,-14.5,34.5,7.1,18.3,1017.2,1724,159,67.3,2132.1,47.9,,1.6,290,,
281,영천,2004,13.2,-13.6,37.2,7.1,20,1016.9,1116.9,79.5,62.3,2401.8,53.84,,1.7,290,,
281,영천,2005,12.5,-14.5,37,6.7,19,1016.6,772.8,54.5,60.3,2455.3,55.16,,1.8,290,,
281,영천,2006,12.7,-13.3,37.2,7.1,19.2,1016.9,1353,99,68.1,2243.6,50.4,,1.7,270,,
281,영천,2007,13.1,-10.8,36.5,7.5,19.5,1016.7,1142.1,90,69.3,2168.4,48.71,,1.6,290,,
281,영천,2008,12.7,-12.9,35.7,7,19.1,1016,774.3,76.5,65.6,2168.3,48.6,,2,290,,
281,영천,2009,12.7,-14.4,33.8,6.8,19.2,1015.4,866.6,82,62.3,2117.9,47.58,,2,290,,
281,영천,2010,12.4,-13.3,35.6,6.9,18.7,1016.1,1030,102.5,64.8,2030.7,45.72,,1.9,290,,
281,영천,2011,12.5,-15.1,34.2,7,18.5,1016.4,1127.1,141,62.7,2015.1,45.27,,2,290,,
281,영천,2012,12.3,-14.6,36.9,7,18.4,1015.7,1316,129,62.9,2099.4,47.06,,2,290,,
281,영천,2013,13,-15.7,37.1,7.3,19.4,1015.6,971.7,156,63.3,2244.7,50.43,,1.9,290,,
281,영천,2014,12.8,-12.2,37.7,7.2,19.2,1016.3,1193.9,128,65.6,1994.3,44.8,,1.8,290,,
281,영천,2015,13.5,-10.4,37.6,7.9,19.8,1016.3,838.7,102,66,2179,48.95,,1.8,290,,
281,영천,2016,13.9,-13.9,39.6,8.5,19.9,1016.3,1175.2,125.5,66.2,2250.4,50.44,,1.8,290,,
281,영천,2017,13.5,-13.4,38.9,7.5,20.2,1016.2,713.9,96.5,58.7,2570.8,57.75,,1.9,290,,
281,영천,2018,13.3,-14.8,39.1,7.6,19.8,1016.6,1149.8,94,61.3,2419.2,54.35,,1.8,290,,
281,영천,2019,14.1,-10.2,37.2,8.3,20.5,1016.3,1038,121.5,61.2,2408.1,54.25,,1.8,290,,
281,영천,2020,13.3,-11.3,35.6,7.9,19.3,1016.8,1234.5,110.6,67.2,2193.8,49.18,,1.8,290,,
281,영천,2021,13.3,-13.6,36.4,7.9,19.4,1017.2,1094.2,95.6,69.9,2133.4,47.93,,1.7,270,,
281,영천,2022,13.2,-12.6,35.6,7.5,19.5,1017.3,676,71,64.4,2252.2,50.6,,1.7,290,,
281,영천,2023,13.9,-15,35.9,8.3,20,1017,1296,111.6,68.8,2274.7,51.1,,1.6,270,,
283,경주시,2010,,-10.3,35.1,,,,261.4,50.5,,759.5,56.33,1340.65,,180,,
283,경주시,2011,12.5,-14.7,34.7,7.3,18.4,1016.4,1108.8,134.5,66.4,2137.7,48.02,4700.39,2.8,180,,
283,경주시,2012,12.4,-13.4,37,7.3,18.2,1015.7,1274.5,120.5,64.5,2178.3,48.82,4845.86,2.6,180,,
283,경주시,2013,13.2,-13.3,38.3,7.8,19.7,1015.6,820.8,99.5,64,2378.9,53.44,5091.55,2.5,180,,
283,경주시,2014,12.9,-10.8,37.8,7.5,19.2,1016.4,1274.1,120,66.1,2044.1,45.93,4628.28,2.3,180,,
283,경주시,2015,13.5,-9.8,37.9,8.2,19.8,1016.3,976.7,116,69,2049.7,47.25,4763.52,2.3,180,,
283,경주시,2016,14,-12.9,39.4,8.9,19.9,1016.4,1251.4,140,68,2227.6,49.93,4734.38,2.3,180,629.7,440.4
283,경주시,2017,13.7,-10.2,39.7,7.9,20.3,1016.2,590.7,47,64.8,2580.4,58.32,4223.73,2.5,180,1287.5,901.2
283,경주시,2018,13.5,-13,39.8,8.1,19.7,1016.6,1303.7,151.5,69.3,2329.7,52.34,4584.12,2.4,180,1342.1,940.5
283,경주시,2019,14.1,-8.3,37.5,8.7,20.5,1016.3,1239.8,193,68.8,2322,52.16,4739.38,2.3,180,1355.7,949.3
283,경주시,2020,13.9,-10.5,36.9,8.7,19.9,1016.6,1371.6,118,68.2,2368.8,53.09,4710.81,2.6,180,1408.7,985.6
283,경주시,2021,13.9,-12.8,36.6,8.6,20,1016.6,1112.1,89.3,69.2,2146.7,48.23,5275.03,2.5,180,1484.4,1039.1
283,경주시,2022,13.8,-11,37.2,8.2,20.4,1016.6,829.5,212.3,64.3,2351.3,52.82,5623.3,2.5,180,1651.1,1155.9
283,경주시,2023,14.5,-13.9,37.8,8.9,20.9,1016.5,1146.5,134.2,66.9,2324.3,52.55,5513.02,2.5,180,1609.9,1125.6
284,거창,1972,,-5.5,33,,,,228,70,,,,,,320,,
284,거창,1973,12,-13.5,34.5,6.6,18,,1167,115.6,70.4,2784.5,62.82,3809.75,1.8,320,1402.2,
284,거창,1974,10.8,-18.6,34.2,5.3,17.1,,1406.9,108.5,72.5,2711.4,61.18,8526.2,1.6,320,1290,
284,거창,1975,11.9,-11.5,33.1,6.8,17.7,,1550,117,73,2648.2,59.75,8306.3,1.5,320,1321.3,
284,거창,1976,10.9,-15,33.3,5.5,16.8,,889.1,71.9,73.3,2601,58.53,7585.26,1.6,320,1233,
284,거창,1977,11.7,-16.7,37.1,5.9,18,,820.1,71.6,73.2,2647.8,59.74,7828.05,1.6,320,1343.8,
284,거창,1978,12.2,-12.8,35.7,6.2,18.9,,1069.4,100.7,69.6,2777.2,62.66,7941.72,1.6,320,1387.8,
284,거창,1979,11.6,-11.5,34,5.8,18.4,,1409.9,155.6,74.5,2649.5,59.78,7643.44,1.5,320,1208.4,
284,거창,1980,10.6,-14.5,31.5,5.3,16.8,,1541,87.6,72.8,2516.8,56.77,7897.36,1.6,320,1029.9,
284,거창,1981,10.7,-16.7,35.7,5,17.2,,1064.4,92.2,72.7,2658.4,59.98,8117.02,1.5,320,1126.6,
284,거창,1982,11.4,-15.3,33.9,5.6,18.4,,949.8,139,75.1,2617,59.42,3380.59,1.3,230,1108.9,
284,거창,1983,11.5,-14.1,36.9,5.9,18.3,,1182,78.5,73.7,2540.4,57.12,,1.2,230,1106.6,611.3
284,거창,1984,11.1,-16,36.7,5.4,17.8,,1236.3,148.5,72.4,2587.6,58.05,,1.3,270,1209.1,592.7
284,거창,1985,11.3,-17.3,35.1,6.1,17.7,,1957.5,147.5,74.6,2390.5,53.74,,1.2,270,1184.3,597.9
284,거창,1986,10.9,-14.3,34.4,5.4,17.8,1016.5,1169.2,186.7,73.8,2583.4,58.07,,1.2,270,1236.3,570.3
284,거창,1987,11.4,-15.4,33.4,5.8,18.5,1016.6,1392,184.1,75.4,2465,55.42,,1.2,270,1179.2,543.4
284,거창,1988,11.2,-13.8,36.1,5.2,18.4,1016.8,688.3,74.6,68.5,2593,58.17,,1.1,270,1246.5,528.7
284,거창,1989,11.7,-13.2,34.1,6.2,18.7,1017,1759.7,146.9,71.9,2387.8,53.68,,.8,270,1149.9,527.4
284,거창,1990,12.2,-16.5,35.7,6.9,18.9,1016.6,1669.7,125.4,72,2335.6,52.5,,.8,140,1085.4,
284,거창,1991,11.4,-16.8,33.9,5.7,18.1,1016.3,1378.7,86.1,71.2,2431.7,54.67,,.9,140,,
284,거창,1992,11.3,-12.3,35.7,5.3,18.5,1017.1,851.4,94,69.4,2416.2,54.2,,1,270,,
284,거창,1993,10.6,-15.2,32.2,4.8,17.6,1017.6,1395.2,91,69.8,2057.5,46.26,,1,230,,
284,거창,1994,12,-18.9,37.8,5.4,19.5,1017.5,811.6,97.5,64.5,2408.2,54.13,,1.2,230,,
284,거창,1995,10.8,-13.9,35.4,4.3,18.4,1017.6,824.1,66,64.2,2385.7,53.64,,1.2,140,,
284,거창,1996,11.2,-14.6,36.2,4.9,18.6,1017.8,944.4,104.5,69.9,2282.9,51.21,,1.1,140,,
284,거창,1997,12,-15,35.7,5.6,19.5,1017.5,1363.7,96,71.8,2418.9,54.38,,1.4,230,,
284,거창,1998,12.6,-13.4,33.6,6.9,19.4,1017.8,1802.4,210,70.3,2035.5,45.76,,1,360,,
284,거창,1999,11.8,-14.3,33.3,5.8,18.5,1017.4,1552,83.5,62.9,2185.2,49.13,,1.2,360,,
284,거창,2000,11.6,-12.7,34.2,5.6,18.5,1017,1595.4,155.5,62.8,1783.5,52.03,,1.4,360,,
284,거창,2001,11.6,-15.8,35,5.7,18.6,1017.3,1124.7,122,64.4,2654.5,59.68,,1.3,250,,
284,거창,2002,12.1,-12,34.7,6.3,18.9,1016.9,1768.6,183.5,69.8,2979,66.98,,1.4,250,,
284,거창,2003,11.6,-15.6,34,6.2,18.3,1017.5,1950.8,157.5,74.1,2612.5,58.69,,1.2,250,,
284,거창,2004,12.3,-14,35.7,6,19.8,1016.3,1547.8,253,68,2308.2,51.74,,1.3,250,,
284,거창,2005,12.2,-14.8,37,6.2,19.1,1015.9,1244.9,113.5,66.5,2283.2,51.29,,1.4,250,,
284,거창,2006,12.6,-14.5,35.9,6.9,19.5,1016,1411.4,167.5,68.6,2096.3,47.09,,1.3,200,,
284,거창,2007,13.1,-11,35.2,7.4,20,1015.8,1729,157.5,68.3,1955.9,43.94,,1.3,200,,
284,거창,2008,12.1,-13,35.5,5.9,19.4,1016.2,615.7,69,66.3,2102.3,47.12,,1.5,250,,
284,거창,2009,12,-15.6,34.4,5.9,19.3,1015.7,975.3,104.5,65.7,2103.5,47.26,,1.5,250,,
284,거창,2010,11.8,-15,35,6.1,18.7,1016.3,1548.5,135.5,70,1960.1,44.03,,1.5,250,,
284,거창,2011,11.6,-16.5,33.3,6,18,1015.9,1321.3,141,68.7,2138.6,48.04,,1.8,270,,
284,거창,2012,11.4,-16.1,34.7,5.9,17.5,1014.9,1538.8,131,68.9,2149.6,48.18,,1.8,270,,
284,거창,2013,12,-18.4,35.6,6.1,18.7,1015.4,1085.8,168,67.8,2588.2,58.14,,1.8,270,,
284,거창,2014,12,-12.8,34.6,6.3,18.6,1016.1,1242.4,101.5,66.1,2312,51.94,,1.6,270,,
284,거창,2015,12.4,-12.8,34.8,6.9,18.7,1016,1031.2,84.5,71.3,2268.5,50.96,,1.5,270,,
284,거창,2016,12.7,-13.4,36.5,7.3,19.1,1016,1229.8,126.1,71.8,2168.6,48.61,,1.3,270,,
284,거창,2017,12.2,-13.9,36.2,6,19.3,1016,782.8,74.8,67.3,2435.7,54.72,,1.4,270,,
284,거창,2018,12.3,-16.4,37.1,6.2,19.1,1015.6,1215.6,92.4,70.6,2230.2,50.1,,1.3,270,,
284,거창,2019,12.7,-12,34.6,6.7,19.6,1015.7,1232.4,114.3,70.3,2213.2,49.72,,1.3,270,,
284,거창,2020,12.5,-12,36.2,6.8,19.1,1016,1726.7,171.9,71.2,2365.7,53.02,,1.4,250,,
284,거창,2021,12.8,-17.4,35.4,7,19.6,1016.3,1080.2,95.7,71.5,2326.5,52.43,,1.4,270,,
284,거창,2022,12.6,-12.9,35.2,6.3,19.7,1016.4,638.8,61.6,67,2484.3,55.81,,1.4,250,,
284,거창,2023,12.9,-16.2,34.9,7,19.9,1016.4,1625.4,100.3,71.8,2390.7,53.88,,1.3,250,,
285,합천,1971,,,,,,,,,,,,,,230,,
285,합천,1972,,,,,,,,,,,,,,230,,
285,합천,1973,13.2,-11.5,35.6,8.1,19.1,,1170.2,161.3,69.1,3059.7,69.38,4084.36,1.6,230,1460.5,
285,합천,1974,12.1,-16.9,35.6,7,18.1,,1374.1,115,70,3039.7,68.59,8763.61,1.4,230,1335.8,
285,합천,1975,13.4,-9.8,35.3,8.5,18.9,,1312.9,79.1,71.5,2906.4,65.58,5016.22,1.2,20,1372.2,
285,합천,1976,12.3,-14.2,33.6,7.2,18.1,,887.6,77.3,72.5,2754.5,62,7621.27,1.3,230,1307.6,
285,합천,1977,13,-15.3,36.7,7.6,19,,785.5,63.4,70.6,2832.2,63.91,7335.46,1.2,200,1339.3,
285,합천,1978,13.5,-10.8,37.1,8,19.7,,1180.2,106.3,71.8,2724.9,67.42,7577.23,1.3,200,1473.9,
285,합천,1979,12.9,-9.3,34,7.6,19.1,,1462.7,115.4,73.8,2647.3,59.73,7054.07,1.1,230,1383.1,
285,합천,1980,11.9,-13.3,32.7,6.8,17.8,,1445.4,74.7,74.3,2485.5,55.94,7270.27,,230,1157.1,
285,합천,1981,12,-13.4,36.5,6.6,18.4,,1117.1,202,72.6,2625.1,59.23,8845.67,1.1,200,1180.9,
285,합천,1982,12.7,-13.8,35,7.2,19.3,,981.2,190.4,73.8,2614.3,58.99,3931.74,1.1,200,1177,
285,합천,1983,12.6,-12.8,36.9,7.4,18.9,,1240.1,74.5,74.5,2513.9,56.51,,1.1,200,1166.8,
285,합천,1984,12.2,-15.9,36.9,6.7,18.7,,1423.9,130.1,70.3,2598.5,58.29,,1,50,1134.1,
285,합천,1985,12.6,-16.2,35.8,7.5,18.7,,1854,186.5,73,2402.7,54.01,,1.2,230,1038.4,
285,합천,1986,12.1,-12.7,34.8,6.6,18.8,1016.4,1290,86.7,72.3,2546.3,57.25,,1,230,1144.7,
285,합천,1987,12.6,-11.6,34,7.1,19.6,1016.8,1576.8,213.5,73.8,2476,55.66,,1,180,1182.9,
285,합천,1988,12.2,-12,35.5,6.2,19.5,1016.3,759.8,70.2,72,2526.7,56.67,,1.1,230,1267.9,
285,합천,1989,12.8,-11.6,34.2,7.5,19.6,1018.1,1802.1,124.6,75.3,2293.9,51.56,,1.1,230,1141.6,
285,합천,1990,13.5,-16.2,37.1,8.1,19.9,1022.1,1476.1,103.5,75.6,2270,51.03,,1.1,180,1150.4,
285,합천,1991,12.5,-16.7,34,7,19.1,1018.5,1653.4,197.5,71.8,2370.6,53.29,,1.1,50,,
285,합천,1992,12.6,-10.2,35.6,7,19.3,1016.8,824.7,97.5,68.3,2419.4,54.27,,1.3,200,,
285,합천,1993,12.1,-12.1,32.7,6.6,18.7,1016.6,1226.5,63.5,62.2,1931.2,43.41,,1.4,230,,
285,합천,1994,13.3,-13.7,39.2,7,20.8,1016.6,658.4,58.5,57.2,2455.5,55.2,,1.4,200,,
285,합천,1995,12.2,-12.9,37.6,6.1,19.8,1016.6,628.2,95,56.3,2302.3,51.76,,1.4,200,,
285,합천,1996,12.7,-12.7,38.4,6.8,20.1,1016.8,815.8,111.5,59.3,2094.1,46.97,,1.3,200,,
285,합천,1997,12.9,-13.3,36.2,6.7,20.4,1016.6,1252.5,118.5,61.8,2325.5,52.28,,1.4,200,,
285,합천,1998,13.9,-12,35.1,8.3,20.7,1017,1668,223.5,64.7,1896.9,42.64,,1,200,,
285,합천,1999,13.1,-11.6,34.8,7.4,19.9,1016.7,1388.5,73,62.9,2066,46.45,,1.3,200,,
285,합천,2000,13.2,-10.9,36.2,7.5,20.1,1016.5,1425.2,141,62.4,1678.5,48.96,,1.3,200,,
285,합천,2001,12.8,-14.5,35.5,7.3,19.4,1016.6,1139.1,126.5,64.3,2189.4,49.22,,1.1,50,,
285,합천,2002,13.3,-11.5,35.7,7.6,20,1016.3,1687.1,288.5,65.8,2229.7,50.09,,1.3,230,,
285,합천,2003,13.2,-12.6,34.4,8.1,19.7,1016.8,1862.7,186,70.5,1989.6,44.7,,1,70,,
285,합천,2004,14,-12.3,37.9,8.1,21.2,1016.5,1477.4,178.5,67.7,2284.5,51.21,,1.1,200,,
285,합천,2005,13.5,-14.8,37,7.7,20.4,1015.9,1119.6,96.5,64.8,2258.2,50.73,,1.2,200,,
285,합천,2006,13.8,-12.6,38,8.3,20.5,1016,1306.6,170,68.4,2004.3,45.02,,1.2,200,,
285,합천,2007,14.3,-10.1,36.9,8.8,21.1,1015.8,1232.6,107,69.8,2007.3,45.09,,1.2,200,,
285,합천,2008,13.2,-12,35.9,7.2,20.4,1016.2,767,89,67.4,2187.6,49.03,,1.4,200,,
285,합천,2009,13.6,-14.7,35.8,7.6,20.7,1015.6,1066,87,64.5,2141.6,48.11,,1.4,200,,
285,합천,2010,13.2,-13.2,36.5,7.8,20,1016.3,1547.1,172.5,67.2,2032.5,45.65,,1.4,200,,
285,합천,2011,13.2,-16.4,35.4,7.5,19.9,1016.6,1624.5,208,64.8,2129.2,47.83,,1.5,200,,
285,합천,2012,12.9,-13.9,37.4,7.5,19.4,1015.9,1795.4,207,64.8,2128.9,47.72,,1.4,230,,
285,합천,2013,13.3,-14.9,37.3,7.5,20.2,1015.9,1276,150.5,65,2342.2,52.61,,1.3,200,,
285,합천,2014,13.1,-11.7,35.5,7.4,19.9,1016.5,1292.1,88,65.1,2063.5,46.35,,1.3,200,,
285,합천,2015,13.4,-11.5,37.3,7.9,20.1,1016.5,1044.5,61,66.4,2123.9,47.71,,1.2,200,,
285,합천,2016,13.8,-14,39.2,8.5,20.3,1016.5,1505.6,144,66.5,2231.6,50.02,,1.1,200,,
285,합천,2017,13.5,-13,38.4,7.2,20.7,1016.4,780,148,61.3,2574,57.82,,1.2,200,,
285,합천,2018,13.3,-15.2,39.5,7.3,20.3,1016.7,1479.4,182.5,65.6,2431.4,54.61,,1.3,200,,
285,합천,2019,13.8,-10.7,36.6,8,20.9,,1417.6,215.5,64.9,2339.6,54.08,,1.1,200,,
285,합천,2020,13.5,-10.6,35.6,8.1,20,1016.7,1733.5,186.3,72.8,2138.8,48.81,,1.1,230,,
285,합천,2021,13.9,-16.6,36.6,8.5,20.4,1016.2,1146.4,78.2,72.3,2030.7,46.06,,.9,230,,
285,합천,2022,13.7,-12,35.4,7.9,20.5,1015.9,794.3,89.4,64.4,2355,53.91,,.9,230,,
285,합천,2023,14.4,-16,36.5,8.8,20.9,1016,1771.4,170,68.8,2153.4,48.61,,.8,230,,
288,밀양,1972,,,,,,,,,,,,,,340,,
288,밀양,1973,13.3,-11.7,36.2,7.7,19.5,,991.8,120.6,68.3,2841.6,64.09,7722.54,1.7,340,1228.7,639.1
288,밀양,1974,12.3,-12.4,34.6,6.7,18.5,,1397.8,89.4,67.8,2686.5,60.63,7253.51,1.8,340,1165.6,724.2
288,밀양,1975,13.4,-10.7,34.5,8.1,19.2,,1345.3,78.6,70.5,2708.5,61.12,6095.12,1.6,50,1190.2,628.2
288,밀양,1976,12.3,-15.1,33.3,6.8,18.5,,1005.5,162.4,72.3,2632.5,59.24,6078.38,1.7,340,1197.8,600.7
288,밀양,1977,13.1,-15.6,35.9,7.3,19.4,,814.2,58.3,68.6,2683.8,60.55,7453.51,1.6,320,1335.8,658
288,밀양,1978,13.7,-12.4,36,7.7,20.2,,1254.8,227.9,69,2715.3,61.26,8393.74,1.6,320,1363.8,710.1
288,밀양,1979,13.2,-9.6,34.5,7.5,19.8,,1543.8,271.4,71.2,2497.6,56.35,8479.39,1.4,320,1246.2,620
